Predicate,avgObjBind,avgSubjBind
"<http://dbpedia.org/property/previousOccupation>",1.0,1.0
"<http://dbpedia.org/property/imgwidth>",1.0,8.0
"<http://dbpedia.org/property/plant>",2.463768115942029,1.297709923664122
"<http://dbpedia.org/property/englishtitlec>",15.305555555555555,1.0
"<http://dbpedia.org/property/europarl>",1.0037037037037038,11.291666666666666
"<http://dbpedia.org/property/discharge1Location>",1.0277777777777777,1.3962264150943395
"<http://dbpedia.org/property/playoffs>",1.1279645111755674,3.466701625589932
"<http://dbpedia.org/property/sourceConfluenceLatNs>",1.0,119.5
"<http://dbpedia.org/property/areaWaterKm2bb>",0.0,0.0
"<http://dbpedia.org/property/districtAreaSqKm>",1.0,1.0
"<http://dbpedia.org/property/boxOffice>",1.0,1.0609756097560976
"<http://dbpedia.org/property/mainwidth>",1.0,2.8333333333333335
"<http://dbpedia.org/property/downsub>",1.0,2.0
"<http://dbpedia.org/property/uncommitted>",1.0,1.6875
"<http://dbpedia.org/property/advertising>",1.1229050279329609,2.7534246575342465
"<http://dbpedia.org/property/executiveVicePresident>",1.0,1.0
"<http://dbpedia.org/property/originalIdea>",0.0,0.0
"<http://dbpedia.org/property/headType>",1.0,1.5
"<http://dbpedia.org/property/plane1Destination>",1.3285714285714285,1.0
"<http://dbpedia.org/property/b1t2bat>",1.1153846153846154,1.2083333333333333
"<http://dbpedia.org/property/obverseDesigner>",1.0223214285714286,2.2450980392156863
"<http://dbpedia.org/property/%3C/span%3ELanguage>",0.0,0.0
"<http://rdfs.org/sioc/ns#content>",0.0,0.0
"<http://dbpedia.org/property/ruYear5start>",1.0,1.3571428571428572
"<http://dbpedia.org/ontology/populationCensus>",0.0,0.0
"<http://dbpedia.org/property/presidentTaylor'sCollege>",0.0,0.0
"<http://dbpedia.org/property/minister6Name>",1.0,1.0
"<http://dbpedia.org/resource/classes#>",0.0,0.0
"<http://dbpedia.org/property/totalSurvivors>",1.0,2.7857142857142856
"<http://dbpedia.org/property/vicePrincipals>",1.027027027027027,1.0
"<http://dbpedia.org/property/originated>",0.0,0.0
"<http://dbpedia.org/property/titleDate>",1.25,1.6071428571428572
"<http://dbpedia.org/property/serine>",1.0,1.0689655172413792
"<http://dbpedia.org/page/Category:Nobel_laureates_in_Physics>",0.0,0.0
"<http://dbpedia.org/property/formerPresident>",1.0,1.0
"<http://dbpedia.org/property/externalDiameter>",1.0,1.5
"<http://dbpedia.org/property/folateUg>",1.0662020905923344,2.372093023255814
"<http://dbpedia.org/property/sourceSecondaireLatitude>",0.0,0.0
"<http://dbpedia.org/property/chartb>",1.3333333333333333,1.935483870967742
"<http://dbpedia.org/property/bellFoundryCompanyName>",1.0,1.0
"<http://dbpedia.org/property/dateofdeath>",1.0,1.0
"<http://dbpedia.org/property/highestScoring>",1.7179098826202197,1.1012135922330097
"<http://dbpedia.org/property/ontstaansdatum>",0.0,0.0
"<http://dbpedia.org/property/p4linename>",1.0,4.142857142857143
"<http://dbpedia.org/property/leader5Name>",1.236842105263158,1.0217391304347827
"<http://dbpedia.org/property/lowestAttendance>",1.3412740427033705,1.4727765936833948
"<http://dbpedia.org/property/powerOriginal>",1.018181818181818,1.0769230769230769
"<http://dbpedia.org/property/escaped>",1.0833333333333333,1.0
"<http://dbpedia.org/property/populationDensityRound>",1.0,127.83333333333333
"<http://dbpedia.org/property/judgeparty>",1.0,1.0
"<http://dbpedia.org/property/holidayName>",1.0,1.0
"<http://dbpedia.org/property/presidingparty>",1.0,36.666666666666664
"<http://dbpedia.org/property/templateDocDemo>",0.0,0.0
"<http://dbpedia.org/property/averageFlow>",1.103448275862069,1.103448275862069
"<http://dbpedia.org/property/areaHa>",1.0,1.0
"<http://dbpedia.org/property/languagesType>",1.0328638497652582,3.6065573770491803
"<http://dbpedia.org/property/leader1Type>",1.003364737550471,2.829222011385199
"<http://dbpedia.org/property/mintWebsite>",1.0,1.225
"<http://dbpedia.org/property/invalid>",1.7320754716981133,1.179948586118252
"<http://dbpedia.org/property/arrestPlace>",1.2608695652173914,1.2608695652173914
"<http://dbpedia.org/property/headOfLowerSchool>",1.0,1.0
"<http://dbpedia.org/property/councilName>",1.0,1.0333333333333334
"<http://dbpedia.org/property/draftPickPba>",1.0,7.4523809523809526
"<http://dbpedia.org/property/ceoIndustry>",0.0,0.0
"<http://dbpedia.org/property/4pp>",6.954545454545454,1.4433962264150944
"<http://dbpedia.org/property/imageSie>",1.0,1.0
"<http://dbpedia.org/property/templeBoard>",1.0,1.5333333333333334
"<http://dbpedia.org/property/jointOwners>",0.0,0.0
"<http://dbpedia.org/property/rangeLongS>",1.0,1.2418524871355061
"<http://dbpedia.org/property/chief6Name>",1.0,1.0
"<http://dbpedia.org/property/locationCities>",5.0,1.0
"<http://dbpedia.org/property/rewardAmount>",1.5238095238095237,1.4545454545454546
"<http://dbpedia.org/property/websiteAddress>",1.0,1.0
"<http://dbpedia.org/property/nobars>",1.088348271446863,17.346938775510203
"<http://dbpedia.org/property/twin4Country>",1.0,1.25
"<http://dbpedia.org/property/r2t1s>",2.5,1.1538461538461537
"<http://dbpedia.org/property/showteam>",1.0833333333333333,1.7333333333333334
"<http://dbpedia.org/property/rangeMap3Caption>",1.0,1.1
"<http://dbpedia.org/property/giniCategory>",1.0,1.0
"<http://dbpedia.org/page/Woody_AllenbirthName>",0.0,0.0
"<http://dbpedia.org/property/tvlink>",1.0,1.0
"<http://dbpedia.org/property/assoc>",0.0,0.0
"<http://dbpedia.org/property/r1m>",1.5,1.0
"<http://dbpedia.org/property/rangeNmiles>",1.0,1.0
"<http://dbpedia.org/property/adsManager>",0.0,0.0
"<http://dbpedia.org/property/location(s)>",0.0,0.0
"<http://dbpedia.org/ontologyScientist>",0.0,0.0
"<http://dbpedia.org/property/dateOfDogbirth>",0.0,0.0
"<http://dbpedia.org/property/areasOfInterests>",3.0,1.0
"<http://dbpedia.org/property/awardedBy>",1.1646542261251371,3.5844594594594597
"<http://dbpedia.org/property/publishingCompany>",1.2,1.0
"<http://dbpedia.org/property/districtIso>",0.0,0.0
"<http://dbpedia.org/property/iccMemberYear>",1.2156862745098038,3.875
"<http://dbpedia.org/property/synagogue>",1.1097560975609757,1.0963855421686748
"<http://dbpedia.org/property/netGeneration>",0.0,0.0
"<http://dbpedia.org/property/gp3thirdDriverCountryR>",1.8918918918918919,2.5
"<http://dbpedia.org/property/pools>",1.0188679245283019,5.4
"<http://dbpedia.org/property/motor>",1.5454545454545454,1.2592592592592593
"<http://dbpedia.org/property/superclass>",0.0,0.0
"<file:///Users/ansk/dev/thesis/rdfs#label>",0.0,0.0
"<http://dbpedia.org/property/country2LeaderName>",1.0,1.0
"<http://dbpedia.org/property/typeOfNhs>",0.0,0.0
"<http://xmlns.com/foaf/0.1/president>",0.0,0.0
"<http://dbpedia.org/property/20082009AsiaDrivers>",0.0,0.0
"<http://dbpedia.org/property/rlCoachyears>",2.111111111111111,1.0555555555555556
"<http://dbpedia.org/property/companyMission>",1.0,1.0
"<http://dbpedia.org/property/observedby>",1.0108695652173914,1.4645669291338583
"<http://dbpedia.org/property/telescope10Name>",1.0,1.0
"<http://dbpedia.org/property/currentlens>",1.0237580993520519,2.1545454545454548
"<http://dbpedia.org/property/gp3fastDriverCountryR>",1.8108108108108107,2.0303030303030303
"<http://dbpedia.org/property/domesticCup>",1.1081081081081081,1.1388888888888888
"<http://dbpedia.org/property/shipBoats>",1.0,4.016949152542373
"<http://dbpedia.org/property/nga>",1.0111396743787489,1.213991769547325
"<http://dbpedia.org/property/averageSatScore>",1.0,1.0
"<http://dbpedia.org/property/designCompany>",0.0,0.0
"<http://dbpedia.org/property/sourceElevationRound>",1.0,2.0
"<http://live.dbpedia.org/property/location>",0.0,0.0
"<http://dbpedia.org/property/mostChampions>",1.0,1.0
"<http://dbpedia.org/property/imageGhagra>",1.0,1.0
"<http://dbpedia.org/property/leadername>",1.0,1.0
"<http://dbpedia.org/property/othertitles>",1.3592233009708738,1.2612612612612613
"<http://dbpedia.org/property/currentLeaders>",1.0,1.0
"<http://dbpedia.org/property/lb>",3.970954356846473,1.8546511627906976
"<http://dbpedia.org/property/nwr>",1.018018018018018,12.555555555555555
"<http://dbpedia.org/property/pixel>",1.0,5.333333333333333
"<http://dbpedia.org/property/missWorldCaribbean>",1.0,1.8461538461538463
"<http://dbpedia.org/property/shopNamesake>",1.0,1.0
"<http://dbpedia.org/property/officialFacebookPage>",1.0,1.0
"<http://dbpedia.org/property/includeFootnote>",1.0,68.0
"<http://dbpedia.org/property/tradition>",2.8146853146853146,1.5940594059405941
"<http://dbpedia.org/property/imagesi%E2%99%ABze>",0.0,0.0
"<http://dbpedia.org/property/companyTypexdxc>",1.0,2.0
"<http://dbpedia.org/property/iccRegion>",1.0,10.933333333333334
"<file:///media/Datas/MainWorkspace/InferencePE/#deviceState>",0.0,0.0
"<http://dbpedia.org/property/age65Years>",1.0,1.0681818181818181
"<http://dbpedia.org/property/chartc>",1.4166666666666667,1.619047619047619
"<http://wwww.w3.org/2000/01/rdf-schema#label>",0.0,0.0
"<http://dbpedia.org/resource/Paris>",0.0,0.0
"<http://dbpedia.org/property/founderPresidentOfHkeSociety>",1.0,1.0
"<http://dbpedia.org/property/oldName>",1.0,1.0
"<http://dbpedia.org/property/notableOpponents>",5.0,1.0
"<http://dbpedia.org/property/filmEditor>",1.0,2.4
"<http://dbpedia.org/property/metropolis>",1.0071428571428571,1.3428571428571427
"<http://dbpedia.org/property/source2LongD>",1.0,1.1111111111111112
"<http://dbpedia.org/property/customValue>",2.347266881028939,1.168
"<http://dbpedia.org/property/dharmaName>",1.0384615384615385,1.0
"<http://dbpedia.org/property/rd1Score07Agg>",1.0715883668903803,9.775510204081632
"<http://dbpedia.org/property/chiefOfStaffEnd>",2.3846153846153846,1.2916666666666667
"<http://dbpedia.org/property/chief7Name>",1.0,1.0
"<http://dbpedia.org/property/grandChildren>",1.4761904761904763,1.0
"<http://dbpedia.org/property/widthMaxMi>",1.0,1.0
"<http://dbpedia.org/property/dailymedid>",1.0,1.0
"<http://dbpedia.org/property/agencyImage>",1.0,2.0416666666666665
"<http://dbpedia.org/property/indivyear>",2.8005115089514065,2.779187817258883
"<http://dbpedia.org/property/birthOrigin>",3.0,1.0
"<http://dbpedia.org/property/incidentType>",1.0,1.1578947368421053
"<http://dbpedia.org/property/r1t3n>",1.8571428571428572,1.1818181818181819
"<http://dbpedia.org/property/coverageAreas>",0.0,0.0
"<http://dbpedia.org/property/automatedImagingAssociationCompanyName>",0.0,0.0
"^<http://dbpedia.org/property/crewMembers>",2.2492836676217767,4.1534391534391535
"<http://dbpedia.org/property/warDate>",1.6,1.7777777777777777
"<http://dbpedia.org/property/subcatPub>",1.0,2.0
"<http://dbpedia.org/property/biggestStadium>",1.0,1.0
"<http://dbpedia.org/property/shore>",1.0,1.0
"<http://dbpedia.org/property/authorFirstName>",1.0,1.0
"<http://dbpedia.org/property/presidentOfMstCouncil>",1.0,1.0
"<http://dbpedia.org/property/resSurface>",1.0296296296296297,1.1680672268907564
"<http://dbpedia.org/property/homeTeam>",5.677884615384615,1.6775568181818181
"<http://dbpedia.org/property/actingPresident>",1.0,1.0
"<http://dbpedia.org/property/videoLink>",1.0036101083032491,6.95
"<http://dbpedia.org/property/overallCompetition>",1.0,3.0
"<http://dbpedia.org/property/marriagePlace>",1.0,1.0
"<http://dbpedia.org/property/bus>",1.4148936170212767,1.4777777777777779
"<http://dbpedia.org/property/poplorVillage>",0.0,0.0
"<http://dbpedia.org/property/obsoleteNotice>",1.0,9.785714285714286
"<http://dbpedia.org/property/continentalcup>",1.9779987944544906,4.766158315177923
"<http://dbpedia.org/property/originalNetworks>",0.0,0.0
"<http://dbpedia.org/property/p6linename>",1.0,1.3333333333333333
"<http://es.dbpedia.org/ontology/family>",0.0,0.0
"<http://dbpedia.org/property/minister7Name>",1.0,1.0
"<http://dbpedia.org/property/locationcity>",1.0,1.0
"<http://dbpedia.org/resource/country>",0.0,0.0
"<http://dbpedia.org/property/associateProducer>",1.1794871794871795,1.0
"<http://dbpedia.org/property/adminName>",1.0,1.35
"<http://dbpedia.org/property/wappengr%C3%B6%C3%9Fe>",0.0,0.0
"<http://dbpedia.org/property/onderschrift>",0.0,0.0
"<http://dbpedia.org/property/qr>",1.0,221.33333333333334
"<http://dbpedia.org/property/commissionedBy>",1.1176470588235294,1.3103448275862069
"<http://dbpedia.org/property/seedWidth>",1.0033670033670035,21.285714285714285
"<http://dbpedia.org/property/regionLabel>",1.0466321243523315,12.625
"<http://dbpedia.org/property/numberType>",1.0,6.625
"<http://dbpedia.org/property/ensign>",1.0027752081406105,17.206349206349206
"<http://dbpedia.org/property/shirtsupplier>",1.0,1.711340206185567
"<http://dbpedia.org/property/widthpx>",1.0,9.272727272727273
"<http://dbpedia.org/property/keyperson>",0.0,0.0
"<http://dbpedia.org/property/audioPost>",2.0,1.0
"<http://dbpedia.org/property/hdiCategory>",1.0,1.5
"<http://dbpedia.org/property/peak2a>",1.1041666666666667,1.394736842105263
"<http://dbpedia.org/resource/capital>",0.0,0.0
"<http://dbpedia.org/property/methionine>",1.0,1.103448275862069
"<http://xmlns.com/foaf/1.1/name>",0.0,0.0
"<http://dbpedia.org/property/organistdom>",1.0141843971631206,1.0070422535211268
"<http://dbpedia.org/property/established4Label>",1.0,1.0
"<http://dbpedia.org/property/languageOrigin>",1.0,1.0
"<http://dbpedia.org/property/iceCreamCompanyName>",1.0,1.0
"<http://dbpedia.org/property/scoutArchiveurl>",1.0,1.25
"<http://dbpedia.org/property/pvPct>",6.301204819277109,2.1260162601626016
"<http://dbpedia.org/ontology/influence>",0.0,0.0
"<http://dbpedia.org/property/lcb>",1.3130841121495327,1.1106719367588933
"<http://dbpedia.org/property/p2linename>",1.0,11.8125
"<http://dbpedia.org/property/presidentAac>",1.0,1.0
"<http://dbpedia.org/property/alanine>",1.0,1.0689655172413792
"<http://dbpedia.org/property/imageTop>",1.0608108108108107,2.492063492063492
"<http://dbpedia.org/property/locationFor>",1.0,3.75
"<http://dbpedia.org/property/mountainbikevenue>",1.0,1.0
"<http://dbpedia.org/property/earlyForms>",1.0555555555555556,1.027027027027027
"<http://data.linkedmdb.org/resource/movie/filmgenreid>",0.0,0.0
"<http://dbpedia.org/property/leagueCup>",1.8032786885245902,1.1578947368421053
"<http://dbpedia.org/property/totalShipsActive>",1.013531799729364,7.133333333333334
"<http://dbpedia.org/property/noIcon>",1.0,38.0
"<http://dbpedia.org/property/ferryterminals>",1.1,1.0
"<http://xmlns.com/foaf/o.1/name>",0.0,0.0
"<http://dbpedia.org/property/minister5Name>",1.0,1.0357142857142858
"<http://dbpedia.org/property/majorAchievements>",1.4625,1.1470588235294117
"<http://dbpedia.org/property/appointerQualified>",1.0277777777777777,2.208955223880597
"<http://dbpedia.org/property/womenshof>",1.0,1.0
"<http://dbpedia.org/property/sourceHeight>",0.0,0.0
"<http://dbpedia.org/property/romanticInterests>",1.2857142857142858,1.0
"<http://dbpedia.org/property/lat1Dir>",1.0,35.5
"<http://swrc.ontoware.org/ontology#description>",0.0,0.0
"<http://dbpedia.org/property/firstFlightDate>",1.0384615384615385,1.125
"<http://dbpedia.org/property/artistName>",1.0,1.0
"<http://dbpedia.org/property/renArchitect>",1.140625,1.0735294117647058
"<http://dbpedia.org/property/infoboxwidth>",1.0,2.0
"<http://dbpedia.org/property/animals>",1.4024390243902438,1.8253968253968254
"<http://dbpedia.org/ontology/GivenName>",0.0,0.0
"<http://dbpedia.org/property/nationalFed>",1.0,1.728744939271255
"<http://dbpedia.org/property/tradeStart>",1.8888888888888888,1.2142857142857142
"<http://www.w3.org/1999/02/22-rdf-syntax-ns#Label>",0.0,0.0
"<http://de.dbpedia.org/property/url>",0.0,0.0
"<http://dbpedia.org/property/era1Name>",1.0198019801980198,3.0294117647058822
"<http://dbpedia.org/property/highestLatM>",1.0,6.389830508474576
"<http://dbpedia.org/property/websiteManager>",1.0,1.0
"<http://dbpedia.org/resource/University_of_Pisa>",0.0,0.0
"<http://dbpedia.org/property/p8linename>",0.0,0.0
"<http://dbpedia.org/property/legalStatusUs>",0.0,0.0
"<http://dbpedia.org/property/hiltType>",1.0,1.3157894736842106
"<http://dbpedia.org/property/locationOfDocument>",1.3984375,1.1257861635220126
"<http://dbpedia.org/property/greekName>",1.0,1.0
"<http://dbpedia.org/property/leadfigures>",4.350877192982456,1.09347442680776
"<http://dbpedia.org/property/roadabr>",2.8134034165571618,5.914364640883978
"<http://dbpedia.org/property/vicePresident/academic>",1.0,1.0
"<http://dbpedia.org/property/mostSuccessful>",1.355140186915888,1.1153846153846154
"<http://dbpedia.org/property/imagestyle>",1.0,1.2
"<http://dbpedia.org/property/routeImage>",1.0,1.0
"<http://dbpedia.org/property/hbkg>",1.0,29.0
"<http://dbpedia.org/property/damagespre>",1.0,12.583333333333334
"<http://dbpedia.org/property/appealedFrom>",1.0427350427350428,1.3555555555555556
"<http://dbpedia.org/property/cardRank>",1.2170542635658914,2.0128205128205128
"<http://www.w3.org/ns/prov#hadPrimarySource>",0.0,0.0
"<http://dbpedia.org/property/president&Principal>",1.0,1.0
"<http://dbpedia.org/property/child7Agency>",1.0,1.0
"<http://dbpedia.org/property/embed>",1.0042194092827004,15.866666666666667
"<http://dbpedia.org/property/popularSurname>",1.0,1.0
"<http://dbpedia.org/property/mouthDistrict>",1.0089086859688197,1.4852459016393442
"<http://dbpedia.org/property/cargotonnage>",1.0178571428571428,1.0555555555555556
"<http://dbpedia.org/property/amateurTitle>",1.0,8.333333333333334
"<http://dbpedia.org/property/nbadl>",0.0,0.0
"<http://dbpedia.org/property/politicalStatus>/<http://www.w3.org/2000/01/rdf-schema#label>",0.0,0.0
"<http://dbpedia.org/property/febPrecipitationCm>",1.0,1.8205128205128205
"<http://dbpedia.org/property/winningclubs>",1.2,1.0
"<file:///media/Datas/MainWorkspace/InferencePE/#lastStatementBalance>",0.0,0.0
"<http://dbpedia.org/property/sullname>",1.0,1.0
"<http://ja.dbpedia.org/property/生年>",0.0,0.0
"<file:///Users/ansk/dev/thesis/#naturalResourceTypeInArea>",0.0,0.0
"<http://dbpedia.org/property/rcpDesignGlobalLogoCompanyType>",1.0,1.0
"<http://dbpedia.org/property/widthMinMi>",1.0,1.0
"<http://dbpedia.org/property/pets>",1.125,1.0
"<http://purl.org/dc/elements/1.0/title>",0.0,0.0
"<http://dbpedia.org/property/headquarterUsa>",0.0,0.0
"<http://dbpedia.org/property/appears>",1.6666666666666667,2.142857142857143
"<http://dbpedia.org/property/ilist>",9.333333333333334,1.1612903225806452
"<http://dbpedia.org/property/table>",2.066666666666667,20.666666666666668
"<http://dbpedia.org/property/leader4Name>",1.0888888888888888,1.0208333333333333
"<http://dbpedia.org/property/presidentscienceStudents'Union>",0.0,0.0
"<http://dbpedia.org/property/subsidiaries>",1.776978417266187,1.0102249488752557
